	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr	Mean_Gene_Len	Stdv_Gene_Len
963	GO:0000045	8.10483e-01	4.22030e-01	2	27	autophagosome assembly	BP	1.00000e+00	2.60504e+03	2.33120e+03
964	GO:0045476	8.10786e-01	5.23964e-01	1	14	nurse cell apoptotic process	BP	1.00000e+00	2.22050e+03	7.90958e+02
965	GO:0045807	8.11816e-01	5.20920e-01	1	15	positive regulation of endocytosis	BP	1.00000e+00	3.11793e+03	1.78342e+03
966	GO:0019236	8.12161e-01	5.18144e-01	1	17	response to pheromone	BP	1.00000e+00	1.15147e+03	6.33617e+02
967	GO:0030317	8.12830e-01	4.18421e-01	2	27	flagellated sperm motility	BP	1.00000e+00	5.19044e+03	4.56449e+03
968	GO:0006974	8.14298e-01	4.16152e-01	2	27	cellular response to DNA damage stimulus	BP	1.00000e+00	2.92574e+03	1.88365e+03
969	GO:0090303	8.15338e-01	5.16434e-01	1	14	positive regulation of wound healing	BP	1.00000e+00	3.93879e+03	2.69866e+03
970	GO:0035082	8.15433e-01	5.14920e-01	1	15	axoneme assembly	BP	1.00000e+00	3.33207e+03	4.21193e+03
971	GO:0007294	8.15944e-01	4.13598e-01	2	27	germarium-derived oocyte fate determination	BP	1.00000e+00	3.99748e+03	2.97304e+03
972	GO:0007549	8.16262e-01	5.13534e-01	1	15	dosage compensation	BP	1.00000e+00	3.46413e+03	2.08628e+03
973	GO:0007009	8.16376e-01	5.14701e-01	1	14	plasma membrane organization	BP	1.00000e+00	4.77457e+03	3.00032e+03
974	GO:0030322	8.16902e-01	5.13819e-01	1	14	stabilization of membrane potential	BP	1.00000e+00	4.97493e+03	4.87697e+03
975	GO:0046664	8.17106e-01	5.13477e-01	1	14	dorsal closure, amnioserosa morphology change	BP	1.00000e+00	3.43521e+03	1.82860e+03
976	GO:0007612	8.17363e-01	5.13047e-01	1	14	learning	BP	1.00000e+00	4.38350e+03	1.89813e+03
977	GO:0045451	8.17745e-01	4.10792e-01	2	27	pole plasm oskar mRNA localization	BP	1.00000e+00	2.75033e+03	1.35634e+03
978	GO:0008258	8.19231e-01	3.64066e-01	3	38	head involution	BP	1.00000e+00	3.47987e+03	1.82353e+03
979	GO:0050808	8.20015e-01	3.18926e-01	5	60	synapse organization	BP	1.00000e+00	3.90588e+03	2.70243e+03
980	GO:0006325	8.20990e-01	2.85682e-01	8	110	chromatin organization	BP	1.00000e+00	2.24531e+03	2.53139e+03
981	GO:0007400	8.23407e-01	4.01891e-01	2	27	neuroblast fate determination	BP	1.00000e+00	4.03893e+03	3.46283e+03
982	GO:0035096	8.23815e-01	4.01244e-01	2	27	larval midgut cell programmed cell death	BP	1.00000e+00	3.33137e+03	1.98012e+03
983	GO:0046855	8.24376e-01	4.99762e-01	1	15	inositol phosphate dephosphorylation	BP	1.00000e+00	1.90893e+03	9.63849e+02
984	GO:0032509	8.25137e-01	4.97257e-01	1	16	endosome transport via multivesicular body sorting pathway	BP	1.00000e+00	2.06312e+03	2.97967e+03
985	GO:0051568	8.26179e-01	4.95455e-01	1	16	histone H3-K4 methylation	BP	1.00000e+00	3.10394e+03	3.40799e+03
986	GO:0070588	8.27372e-01	3.95581e-01	2	27	calcium ion transmembrane transport	BP	1.00000e+00	5.47556e+03	4.54342e+03
987	GO:0051607	8.27452e-01	3.50661e-01	3	42	defense response to virus	BP	1.00000e+00	2.47983e+03	1.71338e+03
988	GO:0010506	8.27513e-01	3.51349e-01	3	39	regulation of autophagy	BP	1.00000e+00	2.91418e+03	1.75415e+03
989	GO:0012501	8.27861e-01	4.93727e-01	1	15	programmed cell death	BP	1.00000e+00	2.81067e+03	3.44688e+03
990	GO:0007507	8.28521e-01	3.49549e-01	3	40	heart development	BP	1.00000e+00	3.33615e+03	2.48582e+03
991	GO:0045926	8.29156e-01	4.91467e-01	1	15	negative regulation of growth	BP	1.00000e+00	4.47933e+03	3.61726e+03
992	GO:0061059	8.29730e-01	4.89262e-01	1	16	positive regulation of peptidoglycan recognition protein signaling pathway	BP	1.00000e+00	2.45481e+03	2.14491e+03
993	GO:0007220	8.30149e-01	4.89726e-01	1	15	Notch receptor processing	BP	1.00000e+00	2.89700e+03	1.34077e+03
994	GO:0032008	8.34542e-01	4.80745e-01	1	16	positive regulation of TOR signaling	BP	1.00000e+00	2.13094e+03	1.17858e+03
995	GO:0007409	8.34795e-01	3.14596e-01	4	52	axonogenesis	BP	1.00000e+00	4.31735e+03	3.98036e+03
996	GO:0015986	8.35236e-01	4.75925e-01	1	20	proton motive force-driven ATP synthesis	BP	1.00000e+00	1.00385e+03	6.60569e+02
997	GO:0046854	8.35932e-01	3.81248e-01	2	28	phosphatidylinositol phosphate biosynthetic process	BP	1.00000e+00	2.95629e+03	1.69593e+03
998	GO:0006811	8.35948e-01	4.79435e-01	1	15	ion transport	BP	1.00000e+00	3.86640e+03	1.67371e+03
999	GO:0009888	8.36189e-01	4.79004e-01	1	15	tissue development	BP	1.00000e+00	6.54173e+03	3.91205e+03
1000	GO:0016059	8.37382e-01	4.76858e-01	1	15	deactivation of rhodopsin mediated signaling	BP	1.00000e+00	3.60140e+03	1.91893e+03
1001	GO:0032504	8.39605e-01	3.06835e-01	4	56	multicellular organism reproduction	BP	1.00000e+00	1.37400e+03	5.97808e+02
1002	GO:0006368	8.41197e-01	4.67660e-01	1	17	transcription elongation by RNA polymerase II promoter	BP	1.00000e+00	2.03253e+03	1.52963e+03
1003	GO:0007413	8.42944e-01	4.65520e-01	1	16	axonal fasciculation	BP	1.00000e+00	3.12781e+03	1.72451e+03
1004	GO:0060025	8.44567e-01	4.62525e-01	1	16	regulation of synaptic activity	BP	1.00000e+00	3.40644e+03	1.28383e+03
1005	GO:0016485	8.44947e-01	2.99476e-01	4	52	protein processing	BP	1.00000e+00	2.67087e+03	1.37041e+03
1006	GO:0000122	8.47887e-01	2.12524e-01	20	219	negative regulation of transcription by RNA polymerase II	BP	1.00000e+00	3.23301e+03	2.08116e+03
1007	GO:0036158	8.48061e-01	4.56018e-01	1	16	outer dynein arm assembly	BP	1.00000e+00	3.69112e+03	4.08830e+03
1008	GO:0055059	8.48515e-01	3.59881e-01	2	29	asymmetric neuroblast division	BP	1.00000e+00	3.56914e+03	2.72940e+03
1009	GO:0030968	8.49311e-01	4.53670e-01	1	16	endoplasmic reticulum unfolded protein response	BP	1.00000e+00	2.41519e+03	9.92246e+02
1010	GO:0000724	8.49489e-01	3.16302e-01	3	43	double-strand break repair via homologous recombination	BP	1.00000e+00	2.52193e+03	1.67316e+03
1011	GO:0007367	8.51236e-01	3.14248e-01	3	40	segment polarity determination	BP	1.00000e+00	4.17790e+03	1.97478e+03
1012	GO:0030838	8.55658e-01	4.41572e-01	1	16	positive regulation of actin filament polymerization	BP	1.00000e+00	3.70088e+03	1.41171e+03
1013	GO:0045880	8.56355e-01	3.05551e-01	3	42	positive regulation of smoothened signaling pathway	BP	1.00000e+00	3.80607e+03	2.73553e+03
1014	GO:0042078	8.56759e-01	4.39445e-01	1	16	germ-line stem cell division	BP	1.00000e+00	3.83250e+03	2.06974e+03
1015	GO:0007479	8.56776e-01	4.39412e-01	1	16	leg disc proximal/distal pattern formation	BP	1.00000e+00	3.42094e+03	1.33425e+03
1016	GO:0008306	8.56835e-01	4.39297e-01	1	16	associative learning	BP	1.00000e+00	4.29150e+03	1.80862e+03
1017	GO:0032508	8.56845e-01	4.39277e-01	1	16	DNA duplex unwinding	BP	1.00000e+00	3.55462e+03	9.03299e+02
1018	GO:0007157	8.59864e-01	3.40401e-01	2	29	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	BP	1.00000e+00	4.32214e+03	3.19362e+03
1019	GO:0060271	8.61304e-01	2.38343e-01	7	89	cilium assembly	BP	1.00000e+00	2.53296e+03	1.76571e+03
1020	GO:0031647	8.62329e-01	4.27461e-01	1	17	regulation of protein stability	BP	1.00000e+00	3.87429e+03	2.98948e+03
1021	GO:0030717	8.62808e-01	3.34831e-01	2	30	oocyte karyosome formation	BP	1.00000e+00	3.12237e+03	1.93619e+03
1022	GO:0001751	8.63536e-01	3.33549e-01	2	30	compound eye photoreceptor cell differentiation	BP	1.00000e+00	3.66407e+03	2.42247e+03
1023	GO:0045886	8.63880e-01	2.93092e-01	3	43	negative regulation of synaptic assembly at neuromuscular junction	BP	1.00000e+00	3.88407e+03	2.96078e+03
1024	GO:0019722	8.64539e-01	4.23068e-01	1	17	calcium-mediated signaling	BP	1.00000e+00	4.18506e+03	2.54962e+03
1025	GO:0006491	8.65185e-01	4.21777e-01	1	17	N-glycan processing	BP	1.00000e+00	2.79182e+03	1.29267e+03
1026	GO:0007189	8.65604e-01	3.29896e-01	2	30	adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	1.00000e+00	3.75447e+03	1.76417e+03
1027	GO:0048010	8.67432e-01	3.26648e-01	2	30	vascular endothelial growth factor receptor signaling pathway	BP	1.00000e+00	3.45400e+03	1.76617e+03
1028	GO:0035071	8.67579e-01	4.16961e-01	1	17	salivary gland cell autophagic cell death	BP	1.00000e+00	3.84429e+03	2.63811e+03
1029	GO:0016575	8.67591e-01	4.16937e-01	1	17	histone deacetylation	BP	1.00000e+00	3.33800e+03	2.79933e+03
1030	GO:0045494	8.68688e-01	4.14715e-01	1	17	photoreceptor cell maintenance	BP	1.00000e+00	3.82282e+03	2.21886e+03
1031	GO:0006413	8.69136e-01	2.84002e-01	3	45	translational initiation	BP	1.00000e+00	1.87089e+03	1.18042e+03
1032	GO:0008595	8.69438e-01	4.13191e-01	1	17	anterior/posterior axis specification, embryo	BP	1.00000e+00	3.38229e+03	1.67529e+03
1033	GO:0007193	8.69442e-01	4.13184e-01	1	17	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	BP	1.00000e+00	4.01159e+03	1.86725e+03
1034	GO:0006281	8.70088e-01	2.45074e-01	5	67	DNA repair	BP	1.00000e+00	2.64849e+03	1.85939e+03
1035	GO:0030536	8.70382e-01	4.10311e-01	1	18	larval feeding behavior	BP	1.00000e+00	3.15611e+03	2.18243e+03
1036	GO:0002009	8.71578e-01	4.08818e-01	1	17	morphogenesis of an epithelium	BP	1.00000e+00	3.41765e+03	1.63400e+03
1037	GO:0060070	8.71751e-01	4.08461e-01	1	17	canonical Wnt signaling pathway	BP	1.00000e+00	3.52159e+03	1.19278e+03
1038	GO:0008345	8.71891e-01	3.17910e-01	2	32	larval locomotory behavior	BP	1.00000e+00	2.92397e+03	1.77049e+03
1039	GO:0048812	8.72460e-01	4.07003e-01	1	17	neuron projection morphogenesis	BP	1.00000e+00	3.31918e+03	1.64125e+03
1040	GO:0009948	8.72841e-01	4.06216e-01	1	17	anterior/posterior axis specification	BP	1.00000e+00	3.42376e+03	1.49640e+03
1041	GO:0045500	8.73083e-01	4.05717e-01	1	17	sevenless signaling pathway	BP	1.00000e+00	3.83112e+03	1.69118e+03
1042	GO:0007615	8.73231e-01	4.05412e-01	1	17	anesthesia-resistant memory	BP	1.00000e+00	4.92776e+03	2.53687e+03
1043	GO:0006309	8.73777e-01	4.03325e-01	1	18	apoptotic DNA fragmentation	BP	1.00000e+00	2.07872e+03	1.66831e+03
1044	GO:0006869	8.74169e-01	4.02513e-01	1	18	lipid transport	BP	1.00000e+00	4.66961e+03	2.63289e+03
1045	GO:0017148	8.76502e-01	2.71857e-01	3	44	negative regulation of translation	BP	1.00000e+00	3.19645e+03	1.96734e+03
1046	GO:0042246	8.76921e-01	3.96772e-01	1	18	tissue regeneration	BP	1.00000e+00	2.96167e+03	1.64881e+03
1047	GO:0007097	8.78111e-01	3.94268e-01	1	18	nuclear migration	BP	1.00000e+00	5.70056e+03	6.68260e+03
1048	GO:0036099	8.79598e-01	3.03845e-01	2	32	female germ-line stem cell population maintenance	BP	1.00000e+00	3.14744e+03	2.41123e+03
1049	GO:0061057	8.79631e-01	3.91053e-01	1	18	peptidoglycan recognition protein signaling pathway	BP	1.00000e+00	2.12394e+03	9.96720e+02
1050	GO:0010942	8.80070e-01	3.90121e-01	1	18	positive regulation of cell death	BP	1.00000e+00	2.39528e+03	1.12582e+03
1051	GO:0051017	8.80244e-01	3.89750e-01	1	18	actin filament bundle assembly	BP	1.00000e+00	2.83956e+03	1.33096e+03
1052	GO:0010629	8.81847e-01	2.26930e-01	5	67	negative regulation of gene expression	BP	1.00000e+00	3.75967e+03	3.26321e+03
1053	GO:0034605	8.82562e-01	3.82495e-01	1	21	cellular response to heat	BP	1.00000e+00	2.12676e+03	1.65446e+03
1054	GO:0006402	8.83007e-01	3.83838e-01	1	18	mRNA catabolic process	BP	1.00000e+00	3.50256e+03	1.94883e+03
1055	GO:0035194	8.84591e-01	2.94554e-01	2	32	post-transcriptional gene silencing by RNA	BP	1.00000e+00	3.46100e+03	1.78010e+03
1056	GO:0010507	8.84616e-01	3.79513e-01	1	19	negative regulation of autophagy	BP	1.00000e+00	2.75668e+03	2.22878e+03
1057	GO:0007405	8.85484e-01	3.78479e-01	1	18	neuroblast proliferation	BP	1.00000e+00	5.16639e+03	4.08449e+03
1058	GO:0042023	8.85877e-01	3.77623e-01	1	18	DNA endoreduplication	BP	1.00000e+00	3.28106e+03	1.23370e+03
1059	GO:0009887	8.86259e-01	3.76791e-01	1	18	animal organ morphogenesis	BP	1.00000e+00	5.24739e+03	2.82446e+03
1060	GO:0007143	8.86480e-01	2.90368e-01	2	34	female meiotic nuclear division	BP	1.00000e+00	2.38644e+03	1.53810e+03
1061	GO:0072375	8.87605e-01	3.73843e-01	1	18	medium-term memory	BP	1.00000e+00	3.52961e+03	1.61929e+03
1062	GO:0006270	8.88077e-01	3.71958e-01	1	19	DNA replication initiation	BP	1.00000e+00	2.25226e+03	1.01504e+03
1063	GO:0032482	8.90705e-01	2.82348e-01	2	34	Rab protein signal transduction	BP	1.00000e+00	1.50597e+03	5.43616e+02
1064	GO:0008103	8.90829e-01	3.65869e-01	1	19	oocyte microtubule cytoskeleton polarization	BP	1.00000e+00	2.75716e+03	1.40879e+03
1065	GO:0007346	8.91256e-01	2.81294e-01	2	34	regulation of mitotic cell cycle	BP	1.00000e+00	2.84982e+03	2.30268e+03
1066	GO:0007370	8.91543e-01	3.64277e-01	1	19	ventral furrow formation	BP	1.00000e+00	2.95468e+03	2.07037e+03
1067	GO:0007424	8.91730e-01	1.93738e-01	7	90	open tracheal system development	BP	1.00000e+00	4.56449e+03	6.28425e+03
1068	GO:0007314	8.93027e-01	3.60194e-01	1	20	oocyte anterior/posterior axis specification	BP	1.00000e+00	2.78570e+03	2.06283e+03
1069	GO:0007020	8.95286e-01	3.55852e-01	1	19	microtubule nucleation	BP	1.00000e+00	2.91663e+03	1.74925e+03
1070	GO:0045572	8.97508e-01	3.50781e-01	1	19	positive regulation of imaginal disc growth	BP	1.00000e+00	3.37142e+03	1.58074e+03
1071	GO:0032956	8.97957e-01	3.49751e-01	1	19	regulation of actin cytoskeleton organization	BP	1.00000e+00	3.08363e+03	1.50586e+03
1072	GO:0008380	8.98897e-01	3.46830e-01	1	20	RNA splicing	BP	1.00000e+00	1.65170e+03	6.34144e+02
1073	GO:0034599	8.99941e-01	3.43120e-01	1	22	cellular response to oxidative stress	BP	1.00000e+00	1.58536e+03	1.03157e+03
1074	GO:0007608	9.00059e-01	1.96921e-01	5	80	sensory perception of smell	BP	1.00000e+00	1.70536e+03	1.50756e+03
1075	GO:0035149	9.00979e-01	2.62376e-01	2	34	lumen formation, open tracheal system	BP	1.00000e+00	4.49579e+03	3.80862e+03
1076	GO:0035556	9.02689e-01	1.71299e-01	8	103	intracellular signal transduction	BP	1.00000e+00	3.51843e+03	1.71872e+03
1077	GO:0000226	9.03068e-01	2.05631e-01	4	58	microtubule cytoskeleton organization	BP	1.00000e+00	3.64548e+03	3.63324e+03
1078	GO:0014019	9.04053e-01	3.34793e-01	1	20	neuroblast development	BP	1.00000e+00	3.50130e+03	1.91615e+03
1079	GO:0031507	9.04527e-01	1.90124e-01	5	73	heterochromatin formation	BP	1.00000e+00	2.81858e+03	1.99468e+03
1080	GO:0006396	9.06244e-01	3.28915e-01	1	21	RNA processing	BP	1.00000e+00	1.98590e+03	1.00851e+03
1081	GO:0008582	9.07042e-01	2.49981e-01	2	35	regulation of synaptic assembly at neuromuscular junction	BP	1.00000e+00	3.99394e+03	4.10189e+03
1082	GO:0007219	9.07186e-01	3.27335e-01	1	20	Notch signaling pathway	BP	1.00000e+00	4.33655e+03	2.88761e+03
1083	GO:0090175	9.07666e-01	3.26184e-01	1	20	regulation of establishment of planar polarity	BP	1.00000e+00	5.52330e+03	3.78733e+03
1084	GO:0006289	9.08003e-01	3.24697e-01	1	21	nucleotide-excision repair	BP	1.00000e+00	1.89610e+03	1.01218e+03
1085	GO:0035050	9.08836e-01	3.22690e-01	1	21	embryonic heart tube development	BP	1.00000e+00	3.14286e+03	2.16560e+03
1086	GO:0070373	9.10396e-01	3.18298e-01	1	22	negative regulation of ERK1 and ERK2 cascade	BP	1.00000e+00	3.36159e+03	3.41519e+03
1087	GO:0007266	9.10476e-01	3.19381e-01	1	20	Rho protein signal transduction	BP	1.00000e+00	4.25250e+03	2.76328e+03
1088	GO:0006417	9.11261e-01	3.17466e-01	1	20	regulation of translation	BP	1.00000e+00	3.16165e+03	1.40646e+03
1089	GO:0008347	9.11294e-01	2.41597e-01	2	34	glial cell migration	BP	1.00000e+00	4.09744e+03	2.57013e+03
1090	GO:0007350	9.11476e-01	3.16269e-01	1	21	blastoderm segmentation	BP	1.00000e+00	2.56857e+03	1.33128e+03
1091	GO:0007010	9.11778e-01	3.16198e-01	1	20	cytoskeleton organization	BP	1.00000e+00	3.78025e+03	1.56924e+03
1092	GO:0007098	9.11822e-01	2.39989e-01	2	36	centrosome cycle	BP	1.00000e+00	3.07886e+03	2.68625e+03
1093	GO:0090630	9.12102e-01	2.39937e-01	2	34	activation of GTPase activity	BP	1.00000e+00	4.35171e+03	2.44922e+03
1094	GO:0046529	9.13561e-01	3.11137e-01	1	21	imaginal disc fusion, thorax closure	BP	1.00000e+00	3.18676e+03	1.77366e+03
1095	GO:0030182	9.13647e-01	2.05079e-01	3	48	neuron differentiation	BP	1.00000e+00	2.63702e+03	1.58163e+03
1096	GO:0015031	9.14781e-01	2.33875e-01	2	36	protein transport	BP	1.00000e+00	1.94006e+03	1.05712e+03
1097	GO:0042067	9.15771e-01	3.05642e-01	1	21	establishment of ommatidial planar polarity	BP	1.00000e+00	5.06338e+03	4.03927e+03
1098	GO:0035147	9.16006e-01	3.05053e-01	1	21	branch fusion, open tracheal system	BP	1.00000e+00	4.28524e+03	3.39798e+03
1099	GO:0016476	9.16126e-01	3.04752e-01	1	21	regulation of embryonic cell shape	BP	1.00000e+00	3.54729e+03	1.87568e+03
1100	GO:0000278	9.16376e-01	1.42541e-01	10	130	mitotic cell cycle	BP	1.00000e+00	2.84616e+03	1.96694e+03
1101	GO:0042742	9.16994e-01	1.97760e-01	3	56	defense response to bacterium	BP	1.00000e+00	1.80041e+03	1.46454e+03
1102	GO:0007526	9.17272e-01	1.97343e-01	3	55	larval somatic muscle development	BP	1.00000e+00	2.72342e+03	2.32273e+03
1103	GO:0007307	9.18167e-01	2.99611e-01	1	21	eggshell chorion gene amplification	BP	1.00000e+00	3.04376e+03	1.30713e+03
1104	GO:0001736	9.18729e-01	2.98184e-01	1	21	establishment of planar polarity	BP	1.00000e+00	4.73381e+03	4.04431e+03
1105	GO:0050804	9.18928e-01	2.97080e-01	1	22	modulation of chemical synaptic transmission	BP	1.00000e+00	3.61659e+03	1.65867e+03
1106	GO:0042332	9.19035e-01	2.97408e-01	1	21	gravitaxis	BP	1.00000e+00	3.64652e+03	1.71909e+03
1107	GO:0009267	9.19885e-01	1.75809e-01	4	62	cellular response to starvation	BP	1.00000e+00	3.19105e+03	2.63416e+03
1108	GO:0048749	9.19974e-01	1.44695e-01	8	108	compound eye development	BP	1.00000e+00	3.86153e+03	2.80081e+03
1109	GO:0045732	9.20286e-01	2.94215e-01	1	21	positive regulation of protein catabolic process	BP	1.00000e+00	3.45090e+03	2.20138e+03
1110	GO:0016360	9.21100e-01	2.91531e-01	1	22	sensory organ precursor cell fate determination	BP	1.00000e+00	3.45614e+03	2.66550e+03
1111	GO:0016236	9.21637e-01	2.90147e-01	1	22	macroautophagy	BP	1.00000e+00	2.59768e+03	1.57790e+03
1112	GO:0010883	9.23801e-01	2.84000e-01	1	23	regulation of lipid storage	BP	1.00000e+00	2.40861e+03	1.68549e+03
1113	GO:0007163	9.24150e-01	2.83626e-01	1	22	establishment or maintenance of cell polarity	BP	1.00000e+00	2.86482e+03	1.58974e+03
1114	GO:0001737	9.25405e-01	2.80336e-01	1	22	establishment of imaginal disc-derived wing hair orientation	BP	1.00000e+00	4.59359e+03	4.02826e+03
1115	GO:0007427	9.25711e-01	2.10679e-01	2	36	epithelial cell migration, open tracheal system	BP	1.00000e+00	3.63328e+03	1.70626e+03
1116	GO:0007317	9.26506e-01	2.77432e-01	1	22	regulation of pole plasm oskar mRNA localization	BP	1.00000e+00	3.24950e+03	1.61035e+03
1117	GO:0045792	9.27704e-01	2.74251e-01	1	22	negative regulation of cell size	BP	1.00000e+00	3.87032e+03	2.12892e+03
1118	GO:0007423	9.27893e-01	1.77320e-01	3	51	sensory organ development	BP	1.00000e+00	3.06418e+03	1.94813e+03
1119	GO:0006493	9.29228e-01	2.70174e-01	1	22	protein O-linked glycosylation	BP	1.00000e+00	2.49064e+03	1.04093e+03
1120	GO:0043171	9.32506e-01	2.60755e-01	1	23	peptide catabolic process	BP	1.00000e+00	2.90500e+03	1.14314e+03
1121	GO:0030707	9.33961e-01	1.39839e-01	5	75	ovarian follicle cell development	BP	1.00000e+00	3.76887e+03	3.03953e+03
1122	GO:0016319	9.34317e-01	1.39206e-01	5	75	mushroom body development	BP	1.00000e+00	4.27795e+03	3.18687e+03
1123	GO:0045727	9.37921e-01	2.45228e-01	1	24	positive regulation of translation	BP	1.00000e+00	3.58379e+03	2.28350e+03
1124	GO:0035277	9.38002e-01	2.45468e-01	1	23	spiracle morphogenesis, open tracheal system	BP	1.00000e+00	4.67609e+03	2.49244e+03
1125	GO:0034587	9.38662e-01	2.43129e-01	1	24	piRNA metabolic process	BP	1.00000e+00	2.66904e+03	1.99781e+03
1126	GO:0031532	9.38713e-01	2.43452e-01	1	23	actin cytoskeleton reorganization	BP	1.00000e+00	3.70087e+03	1.80101e+03
1127	GO:0008587	9.40995e-01	1.75804e-01	2	39	imaginal disc-derived wing margin morphogenesis	BP	1.00000e+00	3.93697e+03	2.19530e+03
1128	GO:0007417	9.42137e-01	1.25028e-01	5	77	central nervous system development	BP	1.00000e+00	3.46301e+03	2.31561e+03
1129	GO:0035317	9.45061e-01	2.24596e-01	1	24	imaginal disc-derived wing hair organization	BP	1.00000e+00	4.00771e+03	2.14490e+03
1130	GO:0070983	9.45377e-01	2.23660e-01	1	24	dendrite guidance	BP	1.00000e+00	4.85838e+03	3.37951e+03
1131	GO:0046718	9.47449e-01	2.17066e-01	1	25	viral entry into host cell	BP	1.00000e+00	2.16416e+03	8.51310e+02
1132	GO:0070050	9.47827e-01	2.15552e-01	1	26	neuron cellular homeostasis	BP	1.00000e+00	2.99727e+03	2.85904e+03
1133	GO:0051491	9.47877e-01	2.15401e-01	1	26	positive regulation of filopodium assembly	BP	1.00000e+00	4.12838e+03	4.32717e+03
1134	GO:0042127	9.48939e-01	2.12568e-01	1	25	regulation of cell population proliferation	BP	1.00000e+00	3.20344e+03	1.82922e+03
1135	GO:0007474	9.50556e-01	1.30453e-01	3	54	imaginal disc-derived wing vein specification	BP	1.00000e+00	3.64037e+03	1.93766e+03
1136	GO:0008344	9.51140e-01	1.29104e-01	3	55	adult locomotory behavior	BP	1.00000e+00	3.13296e+03	2.06683e+03
1137	GO:0007165	9.51823e-01	8.56124e-02	11	150	signal transduction	BP	1.00000e+00	3.23668e+03	1.99351e+03
1138	GO:0007420	9.51994e-01	1.49257e-01	2	41	brain development	BP	1.00000e+00	3.43778e+03	2.75076e+03
1139	GO:0007283	9.52897e-01	8.82489e-02	9	131	spermatogenesis	BP	1.00000e+00	2.68704e+03	1.92977e+03
1140	GO:0006406	9.56371e-01	1.88412e-01	1	28	mRNA export from nucleus	BP	1.00000e+00	2.17521e+03	1.28113e+03
1141	GO:0007274	9.56418e-01	1.17410e-01	3	57	neuromuscular synaptic transmission	BP	1.00000e+00	4.16902e+03	3.56515e+03
1142	GO:0051276	9.56874e-01	1.36378e-01	2	47	chromosome organization	BP	1.00000e+00	2.10281e+03	1.92929e+03
1143	GO:0007018	9.57418e-01	1.03437e-01	4	76	microtubule-based movement	BP	1.00000e+00	3.80953e+03	4.19164e+03
1144	GO:0006260	9.57735e-01	1.84328e-01	1	27	DNA replication	BP	1.00000e+00	2.46993e+03	1.06346e+03
1145	GO:0007623	9.60367e-01	1.27831e-01	2	44	circadian rhythm	BP	1.00000e+00	3.24634e+03	2.11869e+03
1146	GO:0006606	9.61039e-01	1.26096e-01	2	44	protein import into nucleus	BP	1.00000e+00	3.27570e+03	1.95109e+03
1147	GO:0008407	9.61064e-01	1.26154e-01	2	43	chaeta morphogenesis	BP	1.00000e+00	3.61140e+03	2.23933e+03
1148	GO:0007005	9.63706e-01	1.19031e-01	2	45	mitochondrion organization	BP	1.00000e+00	2.47916e+03	2.51030e+03
1149	GO:0046627	9.64323e-01	1.62149e-01	1	28	negative regulation of insulin receptor signaling pathway	BP	1.00000e+00	3.20311e+03	1.58187e+03
1150	GO:0034220	9.65016e-01	1.59514e-01	1	29	ion transmembrane transport	BP	1.00000e+00	3.96138e+03	3.89621e+03
1151	GO:0051321	9.65934e-01	1.56607e-01	1	28	meiotic cell cycle	BP	1.00000e+00	3.09229e+03	2.00820e+03
1152	GO:0036335	9.67279e-01	1.51660e-01	1	29	intestinal stem cell homeostasis	BP	1.00000e+00	4.28548e+03	3.83744e+03
1153	GO:0042981	9.67907e-01	1.49453e-01	1	29	regulation of apoptotic process	BP	1.00000e+00	3.35745e+03	1.80388e+03
1154	GO:0030307	9.68397e-01	1.47485e-01	1	30	positive regulation of cell growth	BP	1.00000e+00	3.41257e+03	2.73567e+03
1155	GO:0007614	9.68598e-01	1.47006e-01	1	29	short-term memory	BP	1.00000e+00	5.00155e+03	3.52170e+03
1156	GO:0007411	9.68959e-01	5.64623e-02	12	166	axon guidance	BP	1.00000e+00	4.60259e+03	2.84015e+03
1157	GO:0071456	9.70183e-01	1.41105e-01	1	30	cellular response to hypoxia	BP	1.00000e+00	3.55780e+03	2.43449e+03
1158	GO:0003341	9.72628e-01	1.31973e-01	1	31	cilium movement	BP	1.00000e+00	4.45574e+03	4.63681e+03
1159	GO:0006508	9.72936e-01	3.96873e-02	35	441	proteolysis	BP	1.00000e+00	1.76052e+03	1.20065e+03
1160	GO:0007528	9.72970e-01	9.36481e-02	2	47	neuromuscular junction development	BP	1.00000e+00	3.98262e+03	3.10407e+03
1161	GO:0042147	9.73939e-01	1.27095e-01	1	31	retrograde transport, endosome to Golgi	BP	1.00000e+00	2.73352e+03	1.74225e+03
1162	GO:0046777	9.74186e-01	1.26165e-01	1	31	protein autophosphorylation	BP	1.00000e+00	4.77123e+03	4.51812e+03
1163	GO:0042059	9.74652e-01	1.24408e-01	1	31	negative regulation of epidermal growth factor receptor signaling pathway	BP	1.00000e+00	4.09397e+03	1.99770e+03
1164	GO:0016197	9.77899e-01	1.11562e-01	1	33	endosomal transport	BP	1.00000e+00	2.63579e+03	1.27835e+03
1165	GO:0040003	9.78861e-01	4.30041e-02	9	165	chitin-based cuticle development	BP	1.00000e+00	1.46081e+03	1.79521e+03
