	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr	Mean_Gene_Len	Stdv_Gene_Len
920	GO:0044719	7.66582e-01	5.94687e-01	1	12	regulation of imaginal disc-derived wing size	BP	1.00000e+00	7430.4	15099.2
921	GO:0009755	7.66663e-01	5.94572e-01	1	12	hormone-mediated signaling pathway	BP	1.00000e+00	3304.5	1347.5
922	GO:0050907	7.66689e-01	5.94536e-01	1	12	detection of chemical stimulus involved in sensory perception	BP	1.00000e+00	2291.4	466.7
923	GO:2000134	7.67088e-01	5.93970e-01	1	12	negative regulation of G1/S transition of mitotic cell cycle	BP	1.00000e+00	4150.8	1792.7
924	GO:0006171	7.67197e-01	5.93815e-01	1	12	cAMP biosynthetic process	BP	1.00000e+00	4437.9	1694.9
925	GO:0007286	7.68310e-01	4.84149e-01	2	26	spermatid development	BP	1.00000e+00	2572.9	3060.5
926	GO:0002098	7.68554e-01	5.90166e-01	1	13	tRNA wobble uridine modification	BP	1.00000e+00	1806.5	1270.9
927	GO:0001700	7.70405e-01	4.34303e-01	3	35	embryonic development via the syncytial blastoderm	BP	1.00000e+00	3280.8	2031.4
928	GO:0007412	7.73965e-01	5.82365e-01	1	13	axon target recognition	BP	1.00000e+00	4033.2	2162.1
929	GO:0008049	7.75576e-01	3.98496e-01	4	47	male courtship behavior	BP	1.00000e+00	3336.9	2644.4
930	GO:0001738	7.75695e-01	5.79843e-01	1	13	morphogenesis of a polarized epithelium	BP	1.00000e+00	4277.8	2942.2
931	GO:0043066	7.77231e-01	3.62876e-01	6	69	negative regulation of apoptotic process	BP	1.00000e+00	2815.1	2280.2
932	GO:0010529	7.80013e-01	5.73487e-01	1	13	negative regulation of transposition	BP	1.00000e+00	2572.0	1226.6
933	GO:0007613	7.81463e-01	4.66153e-01	2	25	memory	BP	1.00000e+00	3291.0	1898.7
934	GO:2000331	7.82058e-01	4.65300e-01	2	25	regulation of terminal button organization	BP	1.00000e+00	4637.3	3900.2
935	GO:0033209	7.83791e-01	5.67855e-01	1	13	tumor necrosis factor-mediated signaling pathway	BP	1.00000e+00	2620.6	1192.8
936	GO:0030833	7.84060e-01	4.61315e-01	2	27	regulation of actin filament polymerization	BP	1.00000e+00	2229.9	1432.2
937	GO:0045088	7.85812e-01	5.64814e-01	1	13	regulation of innate immune response	BP	1.00000e+00	2353.0	1164.1
938	GO:0008343	7.86672e-01	5.62005e-01	1	14	adult feeding behavior	BP	1.00000e+00	2555.6	1836.2
939	GO:0031175	7.88124e-01	5.61311e-01	1	13	neuron projection development	BP	1.00000e+00	3826.8	2789.8
940	GO:0009966	7.88241e-01	5.61133e-01	1	13	regulation of signal transduction	BP	1.00000e+00	2594.3	1481.2
941	GO:0007173	7.88242e-01	4.56367e-01	2	25	epidermal growth factor receptor signaling pathway	BP	1.00000e+00	3336.1	1686.9
942	GO:1905515	7.88776e-01	4.54479e-01	2	27	non-motile cilium assembly	BP	1.00000e+00	2719.6	1627.7
943	GO:0043001	7.89327e-01	5.57961e-01	1	14	Golgi to plasma membrane protein transport	BP	1.00000e+00	2165.9	1317.0
944	GO:0043484	7.89989e-01	5.56947e-01	1	14	regulation of RNA splicing	BP	1.00000e+00	2621.0	1330.9
945	GO:0007094	7.91371e-01	5.54824e-01	1	14	mitotic spindle assembly checkpoint signaling	BP	1.00000e+00	2801.6	1671.5
946	GO:0030150	7.92047e-01	4.48320e-01	2	30	protein import into mitochondrial matrix	BP	1.00000e+00	1165.9	627.8
947	GO:0040015	7.93775e-01	5.52635e-01	1	13	negative regulation of multicellular organism growth	BP	1.00000e+00	3448.0	1255.3
948	GO:0007091	7.93842e-01	5.52531e-01	1	13	metaphase/anaphase transition of mitotic cell cycle	BP	1.00000e+00	4015.1	1756.7
949	GO:0051299	7.94857e-01	5.49428e-01	1	14	centrosome separation	BP	1.00000e+00	2658.1	1298.3
950	GO:0007455	7.95792e-01	4.45283e-01	2	25	eye-antennal disc morphogenesis	BP	1.00000e+00	4237.5	1987.9
951	GO:1904801	7.96494e-01	5.46872e-01	1	14	positive regulation of neuron remodeling	BP	1.00000e+00	4233.1	3709.7
952	GO:0046329	7.97343e-01	4.42404e-01	2	26	negative regulation of JNK cascade	BP	1.00000e+00	3101.4	3006.0
953	GO:0051225	7.97474e-01	3.95730e-01	3	38	spindle assembly	BP	1.00000e+00	2742.1	1552.6
954	GO:0046692	7.98262e-01	5.42772e-01	1	15	sperm competition	BP	1.00000e+00	1941.5	1767.9
955	GO:0050877	8.01584e-01	4.35535e-01	2	27	nervous system process	BP	1.00000e+00	3212.1	2435.5
956	GO:0048675	8.01732e-01	4.35846e-01	2	26	axon extension	BP	1.00000e+00	4499.3	2664.1
957	GO:0048542	8.02833e-01	4.34191e-01	2	26	lymph gland development	BP	1.00000e+00	3906.0	2280.4
958	GO:0060548	8.03698e-01	5.35460e-01	1	14	negative regulation of cell death	BP	1.00000e+00	3589.6	3839.3
959	GO:0006952	8.03848e-01	5.28022e-01	1	22	defense response	BP	1.00000e+00	907.4	1233.9
960	GO:0045742	8.07927e-01	5.28633e-01	1	14	positive regulation of epidermal growth factor receptor signaling pathway	BP	1.00000e+00	3094.0	1621.8
961	GO:0048477	8.08492e-01	2.66828e-01	17	180	oogenesis	BP	1.00000e+00	3511.9	2387.1
962	GO:0035010	8.09362e-01	5.24950e-01	1	15	encapsulation of foreign target	BP	1.00000e+00	2481.0	1731.7
963	GO:0000045	8.10483e-01	4.22030e-01	2	27	autophagosome assembly	BP	1.00000e+00	2605.0	2331.2
964	GO:0045476	8.10786e-01	5.23964e-01	1	14	nurse cell apoptotic process	BP	1.00000e+00	2220.5	791.0
965	GO:0045807	8.11816e-01	5.20920e-01	1	15	positive regulation of endocytosis	BP	1.00000e+00	3117.9	1783.4
966	GO:0019236	8.12161e-01	5.18144e-01	1	17	response to pheromone	BP	1.00000e+00	1151.5	633.6
967	GO:0030317	8.12830e-01	4.18421e-01	2	27	flagellated sperm motility	BP	1.00000e+00	5190.4	4564.5
968	GO:0006974	8.14298e-01	4.16152e-01	2	27	cellular response to DNA damage stimulus	BP	1.00000e+00	2925.7	1883.7
969	GO:0090303	8.15338e-01	5.16434e-01	1	14	positive regulation of wound healing	BP	1.00000e+00	3938.8	2698.7
970	GO:0035082	8.15433e-01	5.14920e-01	1	15	axoneme assembly	BP	1.00000e+00	3332.1	4211.9
971	GO:0007294	8.15944e-01	4.13598e-01	2	27	germarium-derived oocyte fate determination	BP	1.00000e+00	3997.5	2973.0
972	GO:0007549	8.16262e-01	5.13534e-01	1	15	dosage compensation	BP	1.00000e+00	3464.1	2086.3
973	GO:0007009	8.16376e-01	5.14701e-01	1	14	plasma membrane organization	BP	1.00000e+00	4774.6	3000.3
974	GO:0030322	8.16902e-01	5.13819e-01	1	14	stabilization of membrane potential	BP	1.00000e+00	4974.9	4877.0
975	GO:0046664	8.17106e-01	5.13477e-01	1	14	dorsal closure, amnioserosa morphology change	BP	1.00000e+00	3435.2	1828.6
976	GO:0007612	8.17363e-01	5.13047e-01	1	14	learning	BP	1.00000e+00	4383.5	1898.1
977	GO:0045451	8.17745e-01	4.10792e-01	2	27	pole plasm oskar mRNA localization	BP	1.00000e+00	2750.3	1356.3
978	GO:0008258	8.19231e-01	3.64066e-01	3	38	head involution	BP	1.00000e+00	3479.9	1823.5
979	GO:0050808	8.20015e-01	3.18926e-01	5	60	synapse organization	BP	1.00000e+00	3905.9	2702.4
980	GO:0006325	8.20990e-01	2.85682e-01	8	110	chromatin organization	BP	1.00000e+00	2245.3	2531.4
981	GO:0007400	8.23407e-01	4.01891e-01	2	27	neuroblast fate determination	BP	1.00000e+00	4038.9	3462.8
982	GO:0035096	8.23815e-01	4.01244e-01	2	27	larval midgut cell programmed cell death	BP	1.00000e+00	3331.4	1980.1
983	GO:0046855	8.24376e-01	4.99762e-01	1	15	inositol phosphate dephosphorylation	BP	1.00000e+00	1908.9	963.8
984	GO:0032509	8.25137e-01	4.97257e-01	1	16	endosome transport via multivesicular body sorting pathway	BP	1.00000e+00	2063.1	2979.7
985	GO:0051568	8.26179e-01	4.95455e-01	1	16	histone H3-K4 methylation	BP	1.00000e+00	3103.9	3408.0
986	GO:0070588	8.27372e-01	3.95581e-01	2	27	calcium ion transmembrane transport	BP	1.00000e+00	5475.6	4543.4
987	GO:0051607	8.27452e-01	3.50661e-01	3	42	defense response to virus	BP	1.00000e+00	2479.8	1713.4
988	GO:0010506	8.27513e-01	3.51349e-01	3	39	regulation of autophagy	BP	1.00000e+00	2914.2	1754.2
989	GO:0012501	8.27861e-01	4.93727e-01	1	15	programmed cell death	BP	1.00000e+00	2810.7	3446.9
990	GO:0007507	8.28521e-01	3.49549e-01	3	40	heart development	BP	1.00000e+00	3336.2	2485.8
991	GO:0045926	8.29156e-01	4.91467e-01	1	15	negative regulation of growth	BP	1.00000e+00	4479.3	3617.3
992	GO:0061059	8.29730e-01	4.89262e-01	1	16	positive regulation of peptidoglycan recognition protein signaling pathway	BP	1.00000e+00	2454.8	2144.9
993	GO:0007220	8.30149e-01	4.89726e-01	1	15	Notch receptor processing	BP	1.00000e+00	2897.0	1340.8
994	GO:0032008	8.34542e-01	4.80745e-01	1	16	positive regulation of TOR signaling	BP	1.00000e+00	2130.9	1178.6
995	GO:0007409	8.34795e-01	3.14596e-01	4	52	axonogenesis	BP	1.00000e+00	4317.3	3980.4
996	GO:0015986	8.35236e-01	4.75925e-01	1	20	proton motive force-driven ATP synthesis	BP	1.00000e+00	1003.9	660.6
997	GO:0046854	8.35932e-01	3.81248e-01	2	28	phosphatidylinositol phosphate biosynthetic process	BP	1.00000e+00	2956.3	1695.9
998	GO:0006811	8.35948e-01	4.79435e-01	1	15	ion transport	BP	1.00000e+00	3866.4	1673.7
999	GO:0009888	8.36189e-01	4.79004e-01	1	15	tissue development	BP	1.00000e+00	6541.7	3912.0
1000	GO:0016059	8.37382e-01	4.76858e-01	1	15	deactivation of rhodopsin mediated signaling	BP	1.00000e+00	3601.4	1918.9
1001	GO:0032504	8.39605e-01	3.06835e-01	4	56	multicellular organism reproduction	BP	1.00000e+00	1374.0	597.8
1002	GO:0006368	8.41197e-01	4.67660e-01	1	17	transcription elongation by RNA polymerase II promoter	BP	1.00000e+00	2032.5	1529.6
1003	GO:0007413	8.42944e-01	4.65520e-01	1	16	axonal fasciculation	BP	1.00000e+00	3127.8	1724.5
1004	GO:0060025	8.44567e-01	4.62525e-01	1	16	regulation of synaptic activity	BP	1.00000e+00	3406.4	1283.8
1005	GO:0016485	8.44947e-01	2.99476e-01	4	52	protein processing	BP	1.00000e+00	2670.9	1370.4
1006	GO:0000122	8.47887e-01	2.12524e-01	20	219	negative regulation of transcription by RNA polymerase II	BP	1.00000e+00	3233.0	2081.2
1007	GO:0036158	8.48061e-01	4.56018e-01	1	16	outer dynein arm assembly	BP	1.00000e+00	3691.1	4088.3
1008	GO:0055059	8.48515e-01	3.59881e-01	2	29	asymmetric neuroblast division	BP	1.00000e+00	3569.1	2729.4
1009	GO:0030968	8.49311e-01	4.53670e-01	1	16	endoplasmic reticulum unfolded protein response	BP	1.00000e+00	2415.2	992.2
1010	GO:0000724	8.49489e-01	3.16302e-01	3	43	double-strand break repair via homologous recombination	BP	1.00000e+00	2521.9	1673.2
1011	GO:0007367	8.51236e-01	3.14248e-01	3	40	segment polarity determination	BP	1.00000e+00	4177.9	1974.8
1012	GO:0030838	8.55658e-01	4.41572e-01	1	16	positive regulation of actin filament polymerization	BP	1.00000e+00	3700.9	1411.7
1013	GO:0045880	8.56355e-01	3.05551e-01	3	42	positive regulation of smoothened signaling pathway	BP	1.00000e+00	3806.1	2735.5
1014	GO:0042078	8.56759e-01	4.39445e-01	1	16	germ-line stem cell division	BP	1.00000e+00	3832.5	2069.7
1015	GO:0007479	8.56776e-01	4.39412e-01	1	16	leg disc proximal/distal pattern formation	BP	1.00000e+00	3420.9	1334.3
1016	GO:0008306	8.56835e-01	4.39297e-01	1	16	associative learning	BP	1.00000e+00	4291.5	1808.6
1017	GO:0032508	8.56845e-01	4.39277e-01	1	16	DNA duplex unwinding	BP	1.00000e+00	3554.6	903.3
1018	GO:0007157	8.59864e-01	3.40401e-01	2	29	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	BP	1.00000e+00	4322.1	3193.6
1019	GO:0060271	8.61304e-01	2.38343e-01	7	89	cilium assembly	BP	1.00000e+00	2533.0	1765.7
1020	GO:0031647	8.62329e-01	4.27461e-01	1	17	regulation of protein stability	BP	1.00000e+00	3874.3	2989.5
1021	GO:0030717	8.62808e-01	3.34831e-01	2	30	oocyte karyosome formation	BP	1.00000e+00	3122.4	1936.2
1022	GO:0001751	8.63536e-01	3.33549e-01	2	30	compound eye photoreceptor cell differentiation	BP	1.00000e+00	3664.1	2422.5
1023	GO:0045886	8.63880e-01	2.93092e-01	3	43	negative regulation of synaptic assembly at neuromuscular junction	BP	1.00000e+00	3884.1	2960.8
1024	GO:0019722	8.64539e-01	4.23068e-01	1	17	calcium-mediated signaling	BP	1.00000e+00	4185.1	2549.6
1025	GO:0006491	8.65185e-01	4.21777e-01	1	17	N-glycan processing	BP	1.00000e+00	2791.8	1292.7
1026	GO:0007189	8.65604e-01	3.29896e-01	2	30	adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	1.00000e+00	3754.5	1764.2
1027	GO:0048010	8.67432e-01	3.26648e-01	2	30	vascular endothelial growth factor receptor signaling pathway	BP	1.00000e+00	3454.0	1766.2
1028	GO:0035071	8.67579e-01	4.16961e-01	1	17	salivary gland cell autophagic cell death	BP	1.00000e+00	3844.3	2638.1
1029	GO:0016575	8.67591e-01	4.16937e-01	1	17	histone deacetylation	BP	1.00000e+00	3338.0	2799.3
1030	GO:0045494	8.68688e-01	4.14715e-01	1	17	photoreceptor cell maintenance	BP	1.00000e+00	3822.8	2218.9
1031	GO:0006413	8.69136e-01	2.84002e-01	3	45	translational initiation	BP	1.00000e+00	1870.9	1180.4
1032	GO:0008595	8.69438e-01	4.13191e-01	1	17	anterior/posterior axis specification, embryo	BP	1.00000e+00	3382.3	1675.3
1033	GO:0007193	8.69442e-01	4.13184e-01	1	17	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	BP	1.00000e+00	4011.6	1867.2
1034	GO:0006281	8.70088e-01	2.45074e-01	5	67	DNA repair	BP	1.00000e+00	2648.5	1859.4
1035	GO:0030536	8.70382e-01	4.10311e-01	1	18	larval feeding behavior	BP	1.00000e+00	3156.1	2182.4
1036	GO:0002009	8.71578e-01	4.08818e-01	1	17	morphogenesis of an epithelium	BP	1.00000e+00	3417.6	1634.0
1037	GO:0060070	8.71751e-01	4.08461e-01	1	17	canonical Wnt signaling pathway	BP	1.00000e+00	3521.6	1192.8
1038	GO:0008345	8.71891e-01	3.17910e-01	2	32	larval locomotory behavior	BP	1.00000e+00	2924.0	1770.5
1039	GO:0048812	8.72460e-01	4.07003e-01	1	17	neuron projection morphogenesis	BP	1.00000e+00	3319.2	1641.2
1040	GO:0009948	8.72841e-01	4.06216e-01	1	17	anterior/posterior axis specification	BP	1.00000e+00	3423.8	1496.4
1041	GO:0045500	8.73083e-01	4.05717e-01	1	17	sevenless signaling pathway	BP	1.00000e+00	3831.1	1691.2
1042	GO:0007615	8.73231e-01	4.05412e-01	1	17	anesthesia-resistant memory	BP	1.00000e+00	4927.8	2536.9
1043	GO:0006309	8.73777e-01	4.03325e-01	1	18	apoptotic DNA fragmentation	BP	1.00000e+00	2078.7	1668.3
1044	GO:0006869	8.74169e-01	4.02513e-01	1	18	lipid transport	BP	1.00000e+00	4669.6	2632.9
1045	GO:0017148	8.76502e-01	2.71857e-01	3	44	negative regulation of translation	BP	1.00000e+00	3196.5	1967.3
1046	GO:0042246	8.76921e-01	3.96772e-01	1	18	tissue regeneration	BP	1.00000e+00	2961.7	1648.8
1047	GO:0007097	8.78111e-01	3.94268e-01	1	18	nuclear migration	BP	1.00000e+00	5700.6	6682.6
1048	GO:0036099	8.79598e-01	3.03845e-01	2	32	female germ-line stem cell population maintenance	BP	1.00000e+00	3147.4	2411.2
1049	GO:0061057	8.79631e-01	3.91053e-01	1	18	peptidoglycan recognition protein signaling pathway	BP	1.00000e+00	2123.9	996.7
1050	GO:0010942	8.80070e-01	3.90121e-01	1	18	positive regulation of cell death	BP	1.00000e+00	2395.3	1125.8
1051	GO:0051017	8.80244e-01	3.89750e-01	1	18	actin filament bundle assembly	BP	1.00000e+00	2839.6	1331.0
1052	GO:0010629	8.81847e-01	2.26930e-01	5	67	negative regulation of gene expression	BP	1.00000e+00	3759.7	3263.2
1053	GO:0034605	8.82562e-01	3.82495e-01	1	21	cellular response to heat	BP	1.00000e+00	2126.8	1654.5
1054	GO:0006402	8.83007e-01	3.83838e-01	1	18	mRNA catabolic process	BP	1.00000e+00	3502.6	1948.8
1055	GO:0035194	8.84591e-01	2.94554e-01	2	32	post-transcriptional gene silencing by RNA	BP	1.00000e+00	3461.0	1780.1
1056	GO:0010507	8.84616e-01	3.79513e-01	1	19	negative regulation of autophagy	BP	1.00000e+00	2756.7	2228.8
1057	GO:0007405	8.85484e-01	3.78479e-01	1	18	neuroblast proliferation	BP	1.00000e+00	5166.4	4084.5
1058	GO:0042023	8.85877e-01	3.77623e-01	1	18	DNA endoreduplication	BP	1.00000e+00	3281.1	1233.7
1059	GO:0009887	8.86259e-01	3.76791e-01	1	18	animal organ morphogenesis	BP	1.00000e+00	5247.4	2824.5
1060	GO:0007143	8.86480e-01	2.90368e-01	2	34	female meiotic nuclear division	BP	1.00000e+00	2386.4	1538.1
1061	GO:0072375	8.87605e-01	3.73843e-01	1	18	medium-term memory	BP	1.00000e+00	3529.6	1619.3
1062	GO:0006270	8.88077e-01	3.71958e-01	1	19	DNA replication initiation	BP	1.00000e+00	2252.3	1015.0
1063	GO:0032482	8.90705e-01	2.82348e-01	2	34	Rab protein signal transduction	BP	1.00000e+00	1506.0	543.6
1064	GO:0008103	8.90829e-01	3.65869e-01	1	19	oocyte microtubule cytoskeleton polarization	BP	1.00000e+00	2757.2	1408.8
1065	GO:0007346	8.91256e-01	2.81294e-01	2	34	regulation of mitotic cell cycle	BP	1.00000e+00	2849.8	2302.7
1066	GO:0007370	8.91543e-01	3.64277e-01	1	19	ventral furrow formation	BP	1.00000e+00	2954.7	2070.4
1067	GO:0007424	8.91730e-01	1.93738e-01	7	90	open tracheal system development	BP	1.00000e+00	4564.5	6284.3
1068	GO:0007314	8.93027e-01	3.60194e-01	1	20	oocyte anterior/posterior axis specification	BP	1.00000e+00	2785.7	2062.8
1069	GO:0007020	8.95286e-01	3.55852e-01	1	19	microtubule nucleation	BP	1.00000e+00	2916.6	1749.3
1070	GO:0045572	8.97508e-01	3.50781e-01	1	19	positive regulation of imaginal disc growth	BP	1.00000e+00	3371.4	1580.7
1071	GO:0032956	8.97957e-01	3.49751e-01	1	19	regulation of actin cytoskeleton organization	BP	1.00000e+00	3083.6	1505.9
1072	GO:0008380	8.98897e-01	3.46830e-01	1	20	RNA splicing	BP	1.00000e+00	1651.7	634.1
1073	GO:0034599	8.99941e-01	3.43120e-01	1	22	cellular response to oxidative stress	BP	1.00000e+00	1585.4	1031.6
1074	GO:0007608	9.00059e-01	1.96921e-01	5	80	sensory perception of smell	BP	1.00000e+00	1705.4	1507.6
1075	GO:0035149	9.00979e-01	2.62376e-01	2	34	lumen formation, open tracheal system	BP	1.00000e+00	4495.8	3808.6
1076	GO:0035556	9.02689e-01	1.71299e-01	8	103	intracellular signal transduction	BP	1.00000e+00	3518.4	1718.7
1077	GO:0000226	9.03068e-01	2.05631e-01	4	58	microtubule cytoskeleton organization	BP	1.00000e+00	3645.5	3633.2
1078	GO:0014019	9.04053e-01	3.34793e-01	1	20	neuroblast development	BP	1.00000e+00	3501.3	1916.2
1079	GO:0031507	9.04527e-01	1.90124e-01	5	73	heterochromatin formation	BP	1.00000e+00	2818.6	1994.7
1080	GO:0006396	9.06244e-01	3.28915e-01	1	21	RNA processing	BP	1.00000e+00	1985.9	1008.5
1081	GO:0008582	9.07042e-01	2.49981e-01	2	35	regulation of synaptic assembly at neuromuscular junction	BP	1.00000e+00	3993.9	4101.9
1082	GO:0007219	9.07186e-01	3.27335e-01	1	20	Notch signaling pathway	BP	1.00000e+00	4336.6	2887.6
1083	GO:0090175	9.07666e-01	3.26184e-01	1	20	regulation of establishment of planar polarity	BP	1.00000e+00	5523.3	3787.3
1084	GO:0006289	9.08003e-01	3.24697e-01	1	21	nucleotide-excision repair	BP	1.00000e+00	1896.1	1012.2
1085	GO:0035050	9.08836e-01	3.22690e-01	1	21	embryonic heart tube development	BP	1.00000e+00	3142.9	2165.6
1086	GO:0070373	9.10396e-01	3.18298e-01	1	22	negative regulation of ERK1 and ERK2 cascade	BP	1.00000e+00	3361.6	3415.2
1087	GO:0007266	9.10476e-01	3.19381e-01	1	20	Rho protein signal transduction	BP	1.00000e+00	4252.5	2763.3
1088	GO:0006417	9.11261e-01	3.17466e-01	1	20	regulation of translation	BP	1.00000e+00	3161.7	1406.5
1089	GO:0008347	9.11294e-01	2.41597e-01	2	34	glial cell migration	BP	1.00000e+00	4097.4	2570.1
1090	GO:0007350	9.11476e-01	3.16269e-01	1	21	blastoderm segmentation	BP	1.00000e+00	2568.6	1331.3
1091	GO:0007010	9.11778e-01	3.16198e-01	1	20	cytoskeleton organization	BP	1.00000e+00	3780.2	1569.2
1092	GO:0007098	9.11822e-01	2.39989e-01	2	36	centrosome cycle	BP	1.00000e+00	3078.9	2686.3
1093	GO:0090630	9.12102e-01	2.39937e-01	2	34	activation of GTPase activity	BP	1.00000e+00	4351.7	2449.2
1094	GO:0046529	9.13561e-01	3.11137e-01	1	21	imaginal disc fusion, thorax closure	BP	1.00000e+00	3186.8	1773.7
1095	GO:0030182	9.13647e-01	2.05079e-01	3	48	neuron differentiation	BP	1.00000e+00	2637.0	1581.6
1096	GO:0015031	9.14781e-01	2.33875e-01	2	36	protein transport	BP	1.00000e+00	1940.1	1057.1
1097	GO:0042067	9.15771e-01	3.05642e-01	1	21	establishment of ommatidial planar polarity	BP	1.00000e+00	5063.4	4039.3
1098	GO:0035147	9.16006e-01	3.05053e-01	1	21	branch fusion, open tracheal system	BP	1.00000e+00	4285.2	3398.0
1099	GO:0016476	9.16126e-01	3.04752e-01	1	21	regulation of embryonic cell shape	BP	1.00000e+00	3547.3	1875.7
1100	GO:0000278	9.16376e-01	1.42541e-01	10	130	mitotic cell cycle	BP	1.00000e+00	2846.2	1966.9
1101	GO:0042742	9.16994e-01	1.97760e-01	3	56	defense response to bacterium	BP	1.00000e+00	1800.4	1464.5
1102	GO:0007526	9.17272e-01	1.97343e-01	3	55	larval somatic muscle development	BP	1.00000e+00	2723.4	2322.7
1103	GO:0007307	9.18167e-01	2.99611e-01	1	21	eggshell chorion gene amplification	BP	1.00000e+00	3043.8	1307.1
1104	GO:0001736	9.18729e-01	2.98184e-01	1	21	establishment of planar polarity	BP	1.00000e+00	4733.8	4044.3
1105	GO:0050804	9.18928e-01	2.97080e-01	1	22	modulation of chemical synaptic transmission	BP	1.00000e+00	3616.6	1658.7
1106	GO:0042332	9.19035e-01	2.97408e-01	1	21	gravitaxis	BP	1.00000e+00	3646.5	1719.1
1107	GO:0009267	9.19885e-01	1.75809e-01	4	62	cellular response to starvation	BP	1.00000e+00	3191.0	2634.2
1108	GO:0048749	9.19974e-01	1.44695e-01	8	108	compound eye development	BP	1.00000e+00	3861.5	2800.8
1109	GO:0045732	9.20286e-01	2.94215e-01	1	21	positive regulation of protein catabolic process	BP	1.00000e+00	3450.9	2201.4
1110	GO:0016360	9.21100e-01	2.91531e-01	1	22	sensory organ precursor cell fate determination	BP	1.00000e+00	3456.1	2665.5
1111	GO:0016236	9.21637e-01	2.90147e-01	1	22	macroautophagy	BP	1.00000e+00	2597.7	1577.9
1112	GO:0010883	9.23801e-01	2.84000e-01	1	23	regulation of lipid storage	BP	1.00000e+00	2408.6	1685.5
1113	GO:0007163	9.24150e-01	2.83626e-01	1	22	establishment or maintenance of cell polarity	BP	1.00000e+00	2864.8	1589.7
1114	GO:0001737	9.25405e-01	2.80336e-01	1	22	establishment of imaginal disc-derived wing hair orientation	BP	1.00000e+00	4593.6	4028.3
1115	GO:0007427	9.25711e-01	2.10679e-01	2	36	epithelial cell migration, open tracheal system	BP	1.00000e+00	3633.3	1706.3
1116	GO:0007317	9.26506e-01	2.77432e-01	1	22	regulation of pole plasm oskar mRNA localization	BP	1.00000e+00	3249.5	1610.4
1117	GO:0045792	9.27704e-01	2.74251e-01	1	22	negative regulation of cell size	BP	1.00000e+00	3870.3	2128.9
1118	GO:0007423	9.27893e-01	1.77320e-01	3	51	sensory organ development	BP	1.00000e+00	3064.2	1948.1
1119	GO:0006493	9.29228e-01	2.70174e-01	1	22	protein O-linked glycosylation	BP	1.00000e+00	2490.6	1040.9
1120	GO:0043171	9.32506e-01	2.60755e-01	1	23	peptide catabolic process	BP	1.00000e+00	2905.0	1143.1
1121	GO:0030707	9.33961e-01	1.39839e-01	5	75	ovarian follicle cell development	BP	1.00000e+00	3768.9	3039.5
1122	GO:0016319	9.34317e-01	1.39206e-01	5	75	mushroom body development	BP	1.00000e+00	4277.9	3186.9
1123	GO:0045727	9.37921e-01	2.45228e-01	1	24	positive regulation of translation	BP	1.00000e+00	3583.8	2283.5
1124	GO:0035277	9.38002e-01	2.45468e-01	1	23	spiracle morphogenesis, open tracheal system	BP	1.00000e+00	4676.1	2492.4
1125	GO:0034587	9.38662e-01	2.43129e-01	1	24	piRNA metabolic process	BP	1.00000e+00	2669.0	1997.8
1126	GO:0031532	9.38713e-01	2.43452e-01	1	23	actin cytoskeleton reorganization	BP	1.00000e+00	3700.9	1801.0
1127	GO:0008587	9.40995e-01	1.75804e-01	2	39	imaginal disc-derived wing margin morphogenesis	BP	1.00000e+00	3937.0	2195.3
1128	GO:0007417	9.42137e-01	1.25028e-01	5	77	central nervous system development	BP	1.00000e+00	3463.0	2315.6
1129	GO:0035317	9.45061e-01	2.24596e-01	1	24	imaginal disc-derived wing hair organization	BP	1.00000e+00	4007.7	2144.9
1130	GO:0070983	9.45377e-01	2.23660e-01	1	24	dendrite guidance	BP	1.00000e+00	4858.4	3379.5
1131	GO:0046718	9.47449e-01	2.17066e-01	1	25	viral entry into host cell	BP	1.00000e+00	2164.2	851.3
1132	GO:0070050	9.47827e-01	2.15552e-01	1	26	neuron cellular homeostasis	BP	1.00000e+00	2997.3	2859.0
1133	GO:0051491	9.47877e-01	2.15401e-01	1	26	positive regulation of filopodium assembly	BP	1.00000e+00	4128.4	4327.2
1134	GO:0042127	9.48939e-01	2.12568e-01	1	25	regulation of cell population proliferation	BP	1.00000e+00	3203.4	1829.2
1135	GO:0007474	9.50556e-01	1.30453e-01	3	54	imaginal disc-derived wing vein specification	BP	1.00000e+00	3640.4	1937.7
1136	GO:0008344	9.51140e-01	1.29104e-01	3	55	adult locomotory behavior	BP	1.00000e+00	3133.0	2066.8
1137	GO:0007165	9.51823e-01	8.56124e-02	11	150	signal transduction	BP	1.00000e+00	3236.7	1993.5
1138	GO:0007420	9.51994e-01	1.49257e-01	2	41	brain development	BP	1.00000e+00	3437.8	2750.8
1139	GO:0007283	9.52897e-01	8.82489e-02	9	131	spermatogenesis	BP	1.00000e+00	2687.0	1929.8
1140	GO:0006406	9.56371e-01	1.88412e-01	1	28	mRNA export from nucleus	BP	1.00000e+00	2175.2	1281.1
1141	GO:0007274	9.56418e-01	1.17410e-01	3	57	neuromuscular synaptic transmission	BP	1.00000e+00	4169.0	3565.1
1142	GO:0051276	9.56874e-01	1.36378e-01	2	47	chromosome organization	BP	1.00000e+00	2102.8	1929.3
